problem_name,method,seed,f1,f2
zdt1,ParEGO,2,0.6513975796532097,0.1929079484636157
zdt1,ParEGO,2,0.6165473051560868,0.21479473692792483
zdt1,ParEGO,2,0.011032803644163132,0.8949628463629982
zdt1,ParEGO,2,0.5821465539712071,0.23701470920390144
zdt1,ParEGO,2,0.5541821893647533,0.25556585961903033
zdt1,ParEGO,2,0.016692313854345022,0.8708012621797526
zdt1,ParEGO,2,0.5223542181379989,0.2772592317172091
zdt1,ParEGO,2,0.018778827587820814,0.8629641375850072
zdt1,ParEGO,2,0.47778028929601135,0.3087834714823354
zdt1,ParEGO,2,0.020768083202984025,0.8558886430464829
zdt1,ParEGO,2,0.4579867622279635,0.3232528077428296
zdt1,ParEGO,2,0.022296946472189397,0.8506783790866527
zdt1,ParEGO,2,0.02329680486025567,0.8473670911623065
zdt1,ParEGO,2,0.4413528040085231,0.3356561101293073
zdt1,ParEGO,2,0.0243396275749198,0.8439883735905565
zdt1,ParEGO,2,0.4279488620263685,0.34582199515241385
zdt1,ParEGO,2,0.02561741751945242,0.8399455795066803
zdt1,ParEGO,2,0.4144128794693508,0.3562509188594124
zdt1,ParEGO,2,0.026978583682553924,0.8357484134549868
zdt1,ParEGO,2,0.4015804746166049,0.36629622486795543
zdt1,ParEGO,2,0.028388749468143216,0.8315103876550747
zdt1,ParEGO,3,0.0,1.0
zdt1,ParEGO,3,1.0,0.0
zdt1,ParEGO,3,0.8296926456245498,0.08912534033240893
zdt1,ParEGO,3,0.12662265402200842,0.6441592293988666
zdt1,ParEGO,3,0.49433598272452006,0.29690969091835717
zdt1,ParEGO,3,0.6955946758981222,0.16597681333303316
zdt1,ParEGO,3,0.6256621968223347,0.20901188578946728
zdt1,ParEGO,3,0.5867067488379293,0.23403214895275837
zdt1,ParEGO,3,0.5559854680538364,0.2543556692002302
zdt1,ParEGO,3,0.5290965774690048,0.27260974884935063
zdt1,ParEGO,3,0.01315153220401687,0.8853198700558076
zdt1,ParEGO,3,0.5095514110471592,0.2861713013284215
zdt1,ParEGO,3,0.01632409008464798,0.872234237431744
zdt1,ParEGO,3,0.4638755243421589,0.3189159197704303
zdt1,ParEGO,3,0.4430637904221583,0.33436962928201786
zdt1,ParEGO,3,0.018530150605101738,0.8638745042062225
zdt1,ParEGO,3,0.019705596318182847,0.859623376881395
zdt1,ParEGO,3,0.42769778973030603,0.34601392237272666
zdt1,ParEGO,3,0.020911060073025983,0.8553934300488876
zdt1,ParEGO,3,0.41268872281040914,0.35759146735865255
zdt1,ParEGO,3,0.022102652681692238,0.8513303908604982
zdt1,ParEGO,3,0.3979301958976156,0.36918291407285453
zdt1,ParEGO,3,0.023356598270344812,0.8471713434255708
zdt1,ParEGO,3,0.3850298629185747,0.3794922539415203
zdt1,ParEGO,3,0.024538217933422285,0.8433532064374687
zdt1,ParEGO,3,0.3726788731589191,0.38952569819940897
zdt1,ParEGO,3,0.025588172861615403,0.8400369640772738
zdt1,ParEGO,4,0.0,1.0
zdt1,ParEGO,4,1.0,0.0
zdt1,ParEGO,4,0.7938237164939077,0.1090321462062126
zdt1,ParEGO,4,0.8428936063184993,0.0819076264784141
zdt1,ParEGO,4,0.7683494307859684,0.12344456490991484
zdt1,ParEGO,4,0.7143843283414929,0.15478740642280242
zdt1,ParEGO,4,0.6714235055250785,0.18059563979371063
zdt1,ParEGO,4,0.637084482944808,0.20182427815373383
zdt1,ParEGO,4,0.6065467595646719,0.22118888068757525
zdt1,ParEGO,4,0.0373195604342293,0.8068172874343325
zdt1,ParEGO,4,0.3063169331621208,0.446540938133523
zdt1,ParEGO,4,0.014341446954915472,0.8802442195344398
zdt1,ParEGO,4,0.5680578702045121,0.24630386082685007
zdt1,ParEGO,4,0.017531613034795668,0.8675930023193802
zdt1,ParEGO,4,0.541194610674137,0.2643406966032871
zdt1,ParEGO,4,0.019485313112436477,0.8604101969611087
zdt1,ParEGO,4,0.5182016668766012,0.2801377445117704
zdt1,ParEGO,4,0.021355120602378475,0.8538660867478789
zdt1,ParEGO,4,0.022893277665836223,0.8486947533433284
zdt1,ParEGO,4,0.48636072006820186,0.3026043303344924
zdt1,ParEGO,4,0.02444386092757687,0.8436546741102349
zdt1,ParEGO,4,0.46499188321838003,0.31809686668971815
zdt1,ParEGO,4,0.026013333107566323,0.8387135061216646
zdt1,ParEGO,4,0.4473743314092053,0.3311395276971397
zdt1,ParEGO,4,0.027537034959880795,0.8340571334468372
zdt1,ParEGO,4,0.4319929770626581,0.34273827354496134
zdt1,ParEGO,4,0.029090888377709935,0.8294394876364698
zdt1,ParEGO,4,0.4179816963873134,0.35348496043223143
zdt1,ParEGO,4,0.03064545014828304,0.8249415807557858
zdt1,qEHVI,0,0.0,1.0
zdt1,qEHVI,0,1.0,0.0
zdt1,qEHVI,0,0.3544667337589393,0.4046289108808362
zdt1,qEHVI,0,0.6090515323884554,0.21958246278773597
zdt1,qEHVI,0,0.77557514543736,0.11933255684261845
zdt1,qEHVI,0,0.16069138742339603,0.5991366973351189
zdt1,qEHVI,1,0.0,1.0
zdt1,qEHVI,1,1.0,0.0
zdt1,qEHVI,1,0.373731317485481,0.3886643168557221
zdt1,qEHVI,1,0.6214800042931318,0.21165996911666873
zdt1,qEHVI,1,0.7746329124887158,0.11986767330774872
zdt1,qEHVI,1,0.48568715030444526,0.303087415593286
zdt1,qEHVI,1,0.16614800200853422,0.59238743639513
zdt1,qEHVI,1,0.8717846013749196,0.06630593802095985
zdt1,qEHVI,1,0.07635375482381299,0.7236781680289939
zdt1,qEHVI,2,0.0,1.0
zdt1,qEHVI,2,1.0,0.0
zdt1,qEHVI,2,0.3506733114872728,0.40782324303695194
zdt1,qEHVI,2,0.5903198083280792,0.23167727592626863
zdt1,qEHVI,2,0.16615509321078137,0.5923787380290604
zdt1,qEHVI,2,0.7479587667102519,0.1351539057668978
zdt1,qEHVI,2,0.46463917588115433,0.3183555355750666
zdt1,qEHVI,2,0.8539728517053375,0.07589348465377788
zdt1,qEHVI,3,0.0,1.0
zdt1,qEHVI,3,1.0,0.0
zdt1,qEHVI,3,0.3275332425842643,0.4484358309649539
zdt1,qEHVI,3,0.6013587125460769,0.22452678154169836
zdt1,qEHVI,3,0.7665810094909561,0.12445387928964236
zdt1,qEHVI,3,0.1547628390853565,0.6066009162626882
zdt1,qEHVI,4,0.0,1.0
zdt1,qEHVI,4,1.0,0.0
zdt1,qEHVI,4,0.39038054094679303,0.3751955978493805
zdt1,qEHVI,4,0.6194096647028731,0.21297416516173173
zdt1,qEHVI,4,0.1829168989683244,0.572312147742861
zdt1,qEHVI,4,0.7679900811124529,0.12364956717506381
zdt1,qEHVI,4,0.862951836574675,0.07104799016597474
zdt1,qEHVI,4,0.504339075621447,0.28983165684364176
zdt2,ParEGO,0,0.0,1.0
zdt2,ParEGO,0,1.0,0.0
zdt2,ParEGO,0,0.7299900975416168,0.46711445749118075
zdt2,ParEGO,0,0.85177817157108,0.27447394643502776
zdt2,ParEGO,0,0.8658126265023246,0.2503684957891461
zdt2,ParEGO,0,0.8297323822554898,0.3115441738366297
zdt2,ParEGO,0,0.8051683022890453,0.35170400498897647
zdt2,ParEGO,0,0.7794638204542969,0.39243615260279163
zdt2,ParEGO,0,0.7547986087807901,0.4302790601825838
zdt2,ParEGO,0,0.7082281131872517,0.49841293969122547
zdt2,ParEGO,0,0.6835475290920987,0.5327627754720865
zdt2,ParEGO,0,0.6595168894440786,0.565037472538007
zdt2,ParEGO,0,0.6364904806734203,0.5948798680121183
zdt2,ParEGO,0,0.6139403493380043,0.6230772474547293
zdt2,ParEGO,0,0.592530709352378,0.6489073584743679
zdt2,ParEGO,0,0.5716094054646016,0.6732626875844048
zdt2,ParEGO,0,0.5523694931305027,0.6948879430587516
zdt2,ParEGO,0,0.5336412757355545,0.7152269888313298
zdt2,ParEGO,1,0.0,1.0
zdt2,ParEGO,1,1.0,0.0
zdt2,ParEGO,1,0.7531685997881193,0.4327370602932037
zdt2,ParEGO,1,0.42266733815226804,0.8213523212592764
zdt2,ParEGO,1,0.8824917323117506,0.22120834240140552
zdt2,ParEGO,1,0.8579496913635875,0.263922327089125
zdt2,ParEGO,1,0.8330566681482396,0.3060165876537537
zdt2,ParEGO,1,0.8085132317399617,0.346306354101403
zdt2,ParEGO,1,0.7841596210405247,0.3850936887295806
zdt2,ParEGO,1,0.762530726998481,0.41854689038316806
zdt2,ParEGO,1,0.7352122352527213,0.4594629691346972
zdt2,ParEGO,1,0.7118336160090938,0.493292903119418
zdt2,ParEGO,1,0.6885346126659642,0.5259200871609306
zdt2,ParEGO,1,0.6652959611148519,0.5573812841242655
zdt2,ParEGO,1,0.6429878681581682,0.5865666014014141
zdt2,ParEGO,1,0.6213573071772954,0.6139150968173801
zdt2,ParEGO,1,0.6007579332277332,0.6390899056639425
zdt2,ParEGO,1,0.5806480379987811,0.6628478559681661
zdt2,ParEGO,1,0.5613986813380826,0.684831520591862
zdt2,ParEGO,1,0.5424573368532286,0.7057400376941029
zdt2,ParEGO,2,0.0,1.0
zdt2,ParEGO,2,1.0,0.0
zdt2,ParEGO,2,0.7613572683618217,0.420335109912625
zdt2,ParEGO,2,0.8719926517570008,0.23962881528179392
zdt2,ParEGO,2,0.8613489120597309,0.25807805169351805
zdt2,ParEGO,2,0.8426374566321306,0.2899621166805342
zdt2,ParEGO,2,0.8211216869339184,0.3257591752467961
zdt2,ParEGO,2,0.7990301735182439,0.3615507818074051
zdt2,ParEGO,2,0.7774173014470142,0.39562233941084235
zdt2,ParEGO,2,0.7474673255207972,0.44129259727878656
zdt2,ParEGO,2,0.728547782640935,0.4692181284089769
zdt2,ParEGO,2,0.706338931230973,0.5010853142274867
zdt2,ParEGO,2,0.6838382671601819,0.5323652243673597
zdt2,ParEGO,2,0.6621959057477913,0.5614965824108623
zdt2,ParEGO,2,0.6410263302979341,0.5890852438647639
zdt2,ParEGO,2,0.6204139259549921,0.6150865604811135
zdt2,ParEGO,2,0.6011955788503968,0.6385638759707364
zdt2,ParEGO,2,0.5822720010527592,0.6609593167900156
zdt2,ParEGO,2,0.5634690154839155,0.682502668589587
zdt2,ParEGO,3,0.0,1.0
zdt2,ParEGO,3,1.0,0.0
zdt2,ParEGO,3,0.7594289934735053,0.4232676038718186
zdt2,ParEGO,3,0.8746771578600682,0.2349398695178334
zdt2,ParEGO,3,0.8932608628379763,0.20208503092195407
zdt2,ParEGO,3,0.8558382948943103,0.2675408129923996
zdt2,ParEGO,3,0.8320299537005167,0.307726156145116
zdt2,ParEGO,3,0.8070546752853122,0.34866275110011935
zdt2,ParEGO,3,0.7823947006790279,0.3878585323493743
zdt2,ParEGO,3,0.7488220000569462,0.4392656122307148
zdt2,ParEGO,3,0.730972699612866,0.4656789124206787
zdt2,ParEGO,3,0.7080051865770076,0.49872865578005665
zdt2,ParEGO,3,0.6840798312359685,0.5320347844961688
zdt2,ParEGO,3,0.660776965724414,0.5633738015680365
zdt2,ParEGO,3,0.638585736915569,0.5922082566079998
zdt2,ParEGO,3,0.617103193262886,0.6191836488647492
zdt2,ParEGO,3,0.5958363175809915,0.6449790826515238
zdt2,ParEGO,3,0.5749276983146929,0.6694581417105694
zdt2,ParEGO,3,0.555552968733575,0.6913608989313115
zdt2,ParEGO,3,0.5371916263492671,0.7114251565802294
zdt2,ParEGO,4,0.0,1.0
zdt2,ParEGO,4,1.0,0.0
zdt2,ParEGO,4,0.757489522939287,0.4262096226372115
zdt2,ParEGO,4,0.8779236942496363,0.22924998707507105
zdt2,ParEGO,4,0.897674666064964,0.19418019390515528
zdt2,ParEGO,4,0.8392563236927701,0.29564882314169627
zdt2,ParEGO,4,0.8136781002378328,0.33792794919335123
zdt2,ParEGO,4,0.7890043416992474,0.3774721487797372
zdt2,ParEGO,4,0.739910355560059,0.45253266573498707
zdt2,ParEGO,4,0.7173898384101594,0.4853518197458454
zdt2,ParEGO,4,0.6939166324036693,0.518479707273551
zdt2,ParEGO,4,0.671385837801385,0.5492410567997323
zdt2,ParEGO,4,0.6495503229053912,0.5780843780135021
zdt2,ParEGO,4,0.6278277083244369,0.6058323686600857
zdt2,ParEGO,4,0.606948334416847,0.6316137193486152
zdt2,ParEGO,4,0.5868802253335134,0.6555716011124846
zdt2,ParEGO,4,0.5676652605998764,0.6777561519080744
zdt2,ParEGO,4,0.54917216597079,0.6984099321229511
zdt2,qEHVI,0,0.0,1.0
zdt2,qEHVI,0,1.0,0.0
zdt2,qEHVI,0,0.32653013660328317,0.8933780698898413
zdt2,qEHVI,0,0.6560681098503143,0.569574635237436
zdt2,qEHVI,0,0.8054808836498578,0.35120054607464424
zdt2,qEHVI,1,0.0,1.0
zdt2,qEHVI,1,1.0,0.0
zdt2,qEHVI,1,0.362577540846622,0.8685375268736162
zdt2,qEHVI,1,0.6703646169381834,0.5506112803573227
zdt2,qEHVI,2,0.0,1.0
zdt2,qEHVI,2,1.0,0.0
zdt2,qEHVI,2,0.337852363431882,0.8858557805234915
zdt2,qEHVI,2,0.628205238573715,0.6053581782285418
zdt2,qEHVI,2,0.7827372734412387,0.38732236076577553
zdt2,qEHVI,3,0.0,1.0
zdt2,qEHVI,3,1.0,0.0
zdt2,qEHVI,3,0.3546657369550629,0.8742122150301221
zdt2,qEHVI,3,0.673191622984147,0.54681303874397
zdt2,qEHVI,4,0.0,1.0
zdt2,qEHVI,4,1.0,0.0
zdt2,qEHVI,4,0.36158987798173736,0.8692527601411523
zdt2,qEHVI,4,0.6505131883954317,0.5768325917236096
zdt2,qEHVI,4,0.7913350901336876,0.3737887751231085
zdt3,ParEGO,0,0.0,1.0
zdt3,ParEGO,0,0.8646252178227722,-0.4481478269480911
zdt3,ParEGO,0,0.19347215784049943,0.5995446913105176
zdt3,ParEGO,0,0.01374591929761105,0.8770037448933783
zdt3,ParEGO,0,0.018274438036386616,0.8548924222585478
zdt3,ParEGO,0,0.020519583010948573,0.8444229532882616
zdt3,ParEGO,0,0.022673173956025406,0.8346052324530433
zdt3,ParEGO,0,0.8244185474615378,-0.3102535343457749
zdt3,ParEGO,0,0.025418944110962592,0.8223578955364546
zdt3,ParEGO,0,0.027561835848715598,0.8129895051910122
zdt3,ParEGO,0,0.029876010201248172,0.8030516040823056
zdt3,ParEGO,0,0.03169592833617543,0.7953681961800115
zdt3,ParEGO,0,0.2578491969701752,0.24216208069926914
zdt3,ParEGO,0,0.03265492110412671,0.7913676647029813
zdt3,ParEGO,1,0.0,1.0
zdt3,ParEGO,1,0.6329223147664712,-0.2591226020707358
zdt3,ParEGO,1,0.44532974804732917,-0.011151201586091149
zdt3,ParEGO,1,0.022372297190995264,0.8359650043410501
zdt3,ParEGO,1,0.4180395663146402,0.12900484211357605
zdt3,ParEGO,1,0.30372370063026916,0.48433834592974195
zdt3,ParEGO,2,0.0,1.0
zdt3,ParEGO,2,0.38526993300110546,0.7490346462530294
zdt3,ParEGO,2,0.42037693210852956,0.11446477305746523
zdt3,ParEGO,2,0.35430640171663297,0.755832435410154
zdt3,ParEGO,2,0.4094598924647034,0.3543451634993091
zdt3,ParEGO,2,0.44373555375468504,-0.014277723496312828
zdt3,ParEGO,2,0.023729360848268773,0.8298604206196871
zdt3,ParEGO,2,0.39171821508742816,0.5208427910130398
zdt3,ParEGO,2,0.022072799781734737,0.9906510837476137
zdt3,ParEGO,3,0.0,1.0
zdt3,ParEGO,3,0.45317461777438994,-0.12410512564470372
zdt3,ParEGO,3,0.08683580789312513,0.6704235605803902
zdt3,ParEGO,3,0.42261121255255035,0.07432933930376101
zdt3,ParEGO,3,0.015818809934186575,0.8666854094414812
zdt3,ParEGO,3,0.24204624096114694,0.27348893769291427
zdt3,ParEGO,4,0.0,1.0
zdt3,ParEGO,4,0.8741892246578705,-0.45389465688167546
zdt3,ParEGO,4,0.6305760119297641,-0.21027092755300103
zdt3,ParEGO,4,0.4564562373846091,-0.11596725286022112
zdt3,ParEGO,4,0.01926400876736387,0.8502454020212085
zdt3,ParEGO,4,0.4212658873719598,0.10406324518489325
zdt3,ParEGO,4,0.29020455325115,0.3733909759608299
zdt3,qEHVI,0,0.0,1.0
zdt3,qEHVI,0,0.632921350442164,-0.33954782073019096
zdt3,qEHVI,0,0.4883074086952589,0.12584508773139688
zdt3,qEHVI,0,0.2295186854955105,0.33729547938324234
zdt3,qEHVI,0,0.11722482826221152,0.7180023606809653
zdt3,qEHVI,1,0.0,1.0
zdt3,qEHVI,1,0.641862466174453,-0.42216487231927213
zdt3,qEHVI,1,0.5015670464777439,0.3164682981376631
zdt3,qEHVI,1,0.22070747607288702,0.39654003516558567
zdt3,qEHVI,1,0.10835450944795467,0.6989413713800183
zdt3,qEHVI,2,0.0,1.0
zdt3,qEHVI,2,0.2978660268530857,0.43427475628246304
zdt3,qEHVI,2,0.4618980105676934,-0.10963530466193366
zdt3,qEHVI,2,0.09035490601551127,0.6724477092074773
zdt3,qEHVI,3,0.0,1.0
zdt3,qEHVI,3,0.29889955927623657,0.4429516182553717
zdt3,qEHVI,3,0.799662464811632,0.11424096322862082
zdt3,qEHVI,3,0.13978230611936007,0.7587676328757108
zdt3,qEHVI,3,0.7081012417016511,0.3367906377385774
zdt3,qEHVI,3,0.8919453378577554,-0.16772961746468093
zdt3,qEHVI,3,0.3949103119276596,0.43445745159399524
zdt3,qEHVI,3,0.21432537201598273,0.4438143144138578
zdt3,qEHVI,4,0.0,1.0
zdt3,qEHVI,4,0.6334225764655937,-0.3453243283495031
zdt3,qEHVI,4,0.4649066665941959,-0.09669260766540244
zdt3,qEHVI,4,0.25415619601872186,0.24386818249911874
zdt3,qEHVI,4,0.1355498808409883,0.7536498365250951
zdt4,ParEGO,0,0.0,68.01874455547544
zdt4,ParEGO,1,0.0,87.63658056342672
zdt4,ParEGO,2,0.49337987322360277,90.33515713302293
zdt4,ParEGO,2,0.4979713251229014,71.52734249023779
zdt4,ParEGO,2,0.5220042825696175,70.70786951811907
zdt4,ParEGO,2,0.0,125.09372369046108
zdt4,ParEGO,2,0.32785720357684733,92.13130557282466
zdt4,ParEGO,3,0.0,57.941970800292566
zdt4,ParEGO,4,0.0,59.13151175910029
zdt4,qEHVI,0,0.0,87.1653266168464
zdt4,qEHVI,1,0.0,99.30269168579107
zdt4,qEHVI,2,0.0,71.46670280230343
zdt4,qEHVI,3,0.0,59.010994779754874
zdt4,qEHVI,4,0.0,99.42654333883954
zdt4,qEHVI,4,0.10477628693778245,81.72074114623824
zdt6,ParEGO,0,1.0,0.0
zdt6,ParEGO,0,0.31973407507708185,8.928011334652386
zdt6,ParEGO,0,0.9999999999866099,2.678013366619325e-11
zdt6,ParEGO,0,0.3029307348973401,8.947184223636318
zdt6,ParEGO,0,0.33858397003171203,8.86689104911125
zdt6,ParEGO,0,0.414285584793061,8.861445291230593
zdt6,ParEGO,0,0.2808014929637177,8.966621628271568
zdt6,ParEGO,0,0.6308422255741342,0.6020380864326732
zdt6,ParEGO,0,0.28077704386927715,9.008174242311547
zdt6,ParEGO,0,0.8205994838710335,0.3266164870705933
zdt6,ParEGO,0,0.9989543260111404,0.0020902545436282116
zdt6,ParEGO,0,0.9979622152537273,0.004071416925873206
zdt6,ParEGO,0,0.9998993502488107,0.0002012893720061415
zdt6,ParEGO,0,0.8800280010887305,0.22555071729977338
zdt6,ParEGO,0,0.8517993752827406,0.27443782426793284
zdt6,ParEGO,0,0.9133806177621941,0.16573584709635258
zdt6,ParEGO,0,0.9186653447863429,0.15605398428858974
zdt6,ParEGO,1,1.0,0.0
zdt6,ParEGO,1,0.9999999998582871,2.8342572733208726e-10
zdt6,ParEGO,1,0.9999178984206931,0.00016419641794440665
zdt6,ParEGO,1,0.7970866131911867,0.3646529310714035
zdt6,ParEGO,1,0.9728983537916877,0.05346879318942421
zdt6,ParEGO,1,0.9999998655056391,2.6898870364444605e-07
zdt6,ParEGO,1,0.9924186937158527,0.01510513636332056
zdt6,ParEGO,1,0.9819922050753633,0.03569130917122554
zdt6,ParEGO,1,0.991894421976505,0.016145455651894958
zdt6,ParEGO,1,0.9606183311383246,0.07721242188102007
zdt6,ParEGO,1,0.9970155438345,0.005960005352396269
zdt6,ParEGO,1,0.2807939505621697,0.9211547573276898
zdt6,ParEGO,1,0.461262958614961,0.7872364830097728
zdt6,ParEGO,1,0.280779876760318,2.84609906807096
zdt6,ParEGO,1,0.9999830036458011,3.39924195218444e-05
zdt6,ParEGO,1,0.6780855414032139,0.5401999985399104
zdt6,ParEGO,1,0.9165080654850688,0.16001296590081682
zdt6,ParEGO,1,0.8149915724108849,0.3357887368992333
zdt6,ParEGO,2,1.0,0.0
zdt6,ParEGO,2,0.999999992727311,1.4545378013153254e-08
zdt6,ParEGO,2,0.9530150780633713,0.09176226098386642
zdt6,ParEGO,2,0.287952313236004,0.9170834653020342
zdt6,ParEGO,2,0.9999998780814787,2.438370276802715e-07
zdt6,ParEGO,2,0.8575493974590506,0.26460903091761934
zdt6,ParEGO,2,0.942318042113864,0.11203670750669392
zdt6,ParEGO,2,0.28078423567395994,0.9211602129969901
zdt6,ParEGO,2,0.9998285899275423,0.00034279076350240967
zdt6,ParEGO,2,0.9769634071779083,0.04554250103533253
zdt6,ParEGO,2,0.9354005755565482,0.12502576324847836
zdt6,ParEGO,2,0.9958191770630135,0.008344166593542646
zdt6,ParEGO,2,0.2807757521667862,6.464516259919834
zdt6,ParEGO,2,0.8105647607061366,0.3429847687014035
zdt6,ParEGO,2,0.9192655255713287,0.15495089349606883
zdt6,ParEGO,2,0.6310750218997603,0.6017443167342171
zdt6,ParEGO,2,0.6734455753398737,0.5464710570551465
zdt6,ParEGO,2,0.28078130997756057,3.3147242802682704
zdt6,ParEGO,2,0.7305882465779738,0.4662408139621217
zdt6,ParEGO,3,1.0,0.0
zdt6,ParEGO,3,0.999999950575841,9.884831553286233e-08
zdt6,ParEGO,3,0.8623308776305161,0.25638545748498387
zdt6,ParEGO,3,0.956815195130644,0.08450468236710773
zdt6,ParEGO,3,0.9999842085615868,3.158262745694973e-05
zdt6,ParEGO,3,0.9371110509668933,0.12182287815572468
zdt6,ParEGO,3,0.9993579118251381,0.001283764072499527
zdt6,ParEGO,3,0.8453997150109156,0.2852993218594627
zdt6,ParEGO,3,0.9415366357427738,0.11350876355417927
zdt6,ParEGO,3,0.9808298223926315,0.03797285950523899
zdt6,ParEGO,3,0.6308062840539556,0.6020834319980404
zdt6,ParEGO,3,0.7277204317234236,0.470422973252274
zdt6,ParEGO,3,0.9282234671992452,0.13840119494061176
zdt6,ParEGO,3,0.31675886373453,0.8996638222456095
zdt6,ParEGO,3,0.2849703873613716,0.9187918783271098
zdt6,ParEGO,3,0.9999904879917956,1.9023925930561347e-05
zdt6,ParEGO,3,0.2808182921622081,0.9211410867871007
zdt6,ParEGO,4,1.0,0.0
zdt6,ParEGO,4,0.9999999585123638,8.297527065437293e-08
zdt6,ParEGO,4,0.6891260240689929,0.5251053229508618
zdt6,ParEGO,4,0.2847648305265691,0.9189089912951743
zdt6,ParEGO,4,0.9793409836417593,0.04089123775959147
zdt6,ParEGO,4,0.9972170663911174,0.005558122498293794
zdt6,ParEGO,4,0.9367254577836275,0.12254541674005348
zdt6,ParEGO,4,0.9995626685296501,0.0008744716818847031
zdt6,ParEGO,4,0.2807763173088563,0.9211646596384764
zdt6,ParEGO,4,0.8186595419637992,0.3297965543516225
zdt6,ParEGO,4,0.3124840050208235,0.902353746606146
zdt6,ParEGO,4,0.508872534139631,0.7410487439983101
zdt6,ParEGO,4,0.6330554822375698,0.5992407564089579
zdt6,ParEGO,4,0.8596962467972543,0.26092236324271445
zdt6,ParEGO,4,0.2814204788415625,0.9208025140885857
zdt6,ParEGO,4,0.2809811604720761,0.9210495874597654
zdt6,qEHVI,0,1.0,0.0
zdt6,qEHVI,0,0.9999999996207399,7.585201355908566e-10
zdt6,qEHVI,0,0.318379819597273,7.859231601244843
zdt6,qEHVI,0,0.2807798207312394,8.102238806588911
zdt6,qEHVI,0,0.8284270374205953,0.3137086436705355
zdt6,qEHVI,0,0.36328934017022085,7.633939260806416
zdt6,qEHVI,0,0.4400958599225676,7.446840066379124
zdt6,qEHVI,1,1.0,0.0
